document_id,issue_date,end_date,authorisation_licence,manufacturer_name,bin_iin
"Декларация соответствия
№ ЕАЭС KZ 
7500651.13.12.09280",2022-12-14,2025-10-05,не лицензируется,"Товарищество с ограниченной ответственностью ""ТОО AiRIz.kz""",160440029628
15724(KZ85VTN00003074),2019-01-10,2024-01-10,-,ТОО«СОЛО ЛЛП (SOLO LLP)»,170640027125
№15764 (KZ26VTN00003166),2019-01-25,2024-01-25,-,ТОО«СОЛО ЛЛП (SOLO LLP)»,170640027125
№680 (KZ.02.01.00680-2020),2020-07-29,2025-07-29,-,ТОО«СОЛО ЛЛП (SOLO LLP)»,170640027125
№688 (KZ.02.01.00688-2020),2020-08-04,2025-08-04,-,ТОО«СОЛО ЛЛП (SOLO LLP)»,170640027125
№1058 (KZ.02.01.01058-2021),2021-06-10,2026-06-10,-,ТОО«СОЛО ЛЛП (SOLO LLP)»,170640027125
Декларация о соответствии ЕАЭС № ЕАЭС KZ 7100317.13.12.12.02803,2023-01-16,2026-01-16,-,"ТОО ""БЭСТ-Астана-НС""",40740005657
Сертификат соответствии № ЕАЭС KZ 7100317.01.01.01165,2023-01-16,2026-01-16,-,"ТОО ""БЭСТ-Астана-НС""",40740005657
ЕАЭС KZ 7500986.13.12.04350,2022-12-26,2023-12-26,-,"ТОО ""Қазақ Мұнай Сервис""",180240008843
ЕАЭС KZ 7500986.13.12.04543,2023-01-10,2024-01-10,-,"ТОО ""Қазақ Мұнай Сервис""",180240008843
ЕАЭС KZ 7500986.13.12.04544,2023-01-10,2024-01-10,-,"ТОО ""Қазақ Мұнай Сервис""",180240008843
ЕАЭС KZ 7500986.13.12.04545,2023-01-10,2024-01-10,-,"ТОО ""Қазақ Мұнай Сервис""",180240008843
KZ.7500551.01.01.00700,2021-01-27,2024-01-20,-,"ТОО ""Еврокод""",101140002270
"KZ.7500551.01.01.00700

KZ.7500551.01.01.00699",2021-01-27,2024-01-20,-,"ТОО ""Еврокод""",101140002270
KZ.7500551.01.01.00703,2021-01-27,2024-01-20,-,"ТОО ""Еврокод""",101140002270
KZ.7500551.01.01.00702,2021-01-27,2024-01-20,-,"ТОО ""Еврокод""",101140002270
KZ.7500551.01.01.00701,2021-01-27,2024-01-20,-,"ТОО ""Еврокод""",101140002270
KZ.7500851.01.01.00041,2021-09-30,2023-05-19,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ 7500851.01.01.03385,2020-10-23,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.01.03354,2020-06-22,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.0103344,2020-05-26,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.01.03374,2020-09-09,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500995.01.01.00606,2022-07-08,2022-07-08,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.01.3342,2020-05-26,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.22.01.02996,2021-01-15,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.01.03353,2020-06-22,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.24.01.21637,2020-05-22,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ7500851.01.01.03386,2020-10-23,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ7500995.05.01.00864,2022-10-17,2023-10-17,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.22.01.02994,2021-01-15,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.24.01.21922,2021-01-15,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.750081.01.01.03353,2020-06-22,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ7500851.22.01.02896,2020-11-03,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.24.01.41521,2020-11-26,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.22.01.02995,2021-01-15,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.24.01.21923,2021-01-15,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.01.03467,2020-11-26,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
KZ.7500851.01.01.03345,2020-05-26,2023-05-20,-,"ТОО ""Швейная фирма Семирамида""",970540000454
"№ ЕАЭС KZ 7500802.13.12.00743 
№ ЕАЭС KZ 7500802.01.01.00377",2022-06-07,2023-06-07,Не попадает,"ТОО ""ЭлтексАлатау""",110740014027
"№ ЕАЭС KZ 7500651.13.12.03328 
№ ЕАЭС KZ 7500651.13.12.03866",2022-01-26,,№ KZ11XXX00039481 от 12.09.2019,"ТОО ""ЭлтексАлатау""",110740014027
"№ ЕАЭС KZ 7500651.13.12.02531 
№ ЕАЭС KZ 7500651.13.12.02532 
№ ЕАЭС KZ 7500986.23.01.08393",2021-11-26,,№ KZ11XXX00039481 от 12.09.2019,"ТОО ""ЭлтексАлатау""",110740014027
№ ЕАЭС KZ 7500651.13.12.01107,2021-09-07,,№ KZ11XXX00039481 от 12.09.2019,"ТОО ""ЭлтексАлатау""",110740014027
№ KZ. 7500802.01.01.00772,2021-01-28,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7500802.01.01.00771,2021-01-28,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7500802.01.01.00096,2022-10-14,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7500802.01.01.00773,2021-01-28,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7500802.22.01.00262,2021-01-28,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7500802.22.01.00262 а,2021-01-28,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7100841.01.01.00181,2022-09-14,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№KZ 7100841.01.01.00182,2022-09-14,2024-01-21,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ ЕАЭС KZ 7100841.01.01.00378,2022-09-14,2025-09-14,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7500802.01.01.00774,2021-01-28,2024-01-28,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
№ KZ. 7100841.01.01.00183,2022-09-14,2025-09-14,№17006283 от 11.04.2017года,ТОО «Ай СервисТранс»,130440013884
ЕАЭС KG417\031.Д.0013789,2022-04-27,2027-04-27,-,ТОО «КазНефтеГазСнаб»,160140004265
KZ.3510317.01.01.01472,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.01.01.01488,2022-11-10,2023-11-10,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.13.12.01493,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.01.01.00458,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.13.12.01478,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.01.01.00459,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.01.01.01470,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.01.01.00462,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.13.12.01486,,,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.13.12.01487,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.01.01.00463,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.13.12.01485,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
KZ.3510317.13.12.01479,2022-11-09,2023-11-09,-,"Республиканское государственное предприятие  на праве хозяйственного ведения ""Еңбек""  учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",80740017519
